usemonth,customer_id,count_now,count_before,name,gender,start_date,end_date,membership_period,is_deleted,class_name,campaign_name,price,mean,median,max,min,routing_flg
201810,IK771427,1,3.0,XXXX,M,2015-10-01,,42.0,0.0,デイタイム,通常,7500.0,3.75,3.5,6.0,1.0,1.0
201901,AS648913,8,2.0,XXXXX,F,2016-03-01,,37.0,0.0,ナイト,通常,6000.0,5.083333333333333,5.0,8.0,2.0,1.0
201807,TS331765,5,7.0,XXX,F,2017-05-01,,23.0,0.0,オールタイム,通常,10500.0,5.583333333333332,6.0,8.0,2.0,1.0
201903,GD486468,7,7.0,XXXX,F,2019-02-13,,2.0,0.0,オールタイム,通常,10500.0,7.0,7.0,7.0,7.0,1.0
201807,PL766227,5,7.0,XXXXXX,M,2017-05-01,,23.0,0.0,ナイト,通常,6000.0,6.083333333333332,6.0,9.0,3.0,1.0
201810,OA098556,6,5.0,XXXX,F,2015-11-01,,41.0,0.0,デイタイム,通常,7500.0,4.75,4.0,10.0,2.0,1.0
201805,PL103369,10,5.0,XXXXXX,F,2017-05-01,,23.0,0.0,デイタイム,通常,7500.0,5.416666666666668,5.0,10.0,3.0,1.0
201901,PL639331,7,5.0,XXXX,F,2017-06-01,,22.0,0.0,デイタイム,通常,7500.0,6.25,6.5,10.0,2.0,1.0
201812,TS798789,8,4.0,XXXXX,F,2015-10-01,,42.0,0.0,オールタイム,通常,10500.0,4.666666666666667,4.5,8.0,3.0,1.0
201811,OA682046,7,6.0,XX,M,2018-08-10,,8.0,0.0,ナイト,通常,6000.0,7.25,7.0,11.0,5.0,1.0
201809,HI015767,4,2.0,XXXXX,M,2015-12-01,,40.0,0.0,ナイト,通常,6000.0,5.0,4.5,9.0,2.0,1.0
201901,PL704025,8,4.0,XXXX,M,2015-10-01,,42.0,0.0,ナイト,通常,6000.0,4.916666666666667,4.5,8.0,2.0,1.0
201812,OA327486,3,5.0,XXXXX,M,2017-04-01,,24.0,0.0,ナイト,通常,6000.0,5.833333333333332,5.5,8.0,3.0,1.0
201809,TS146087,4,7.0,XXXXX,M,2017-03-01,,25.0,0.0,オールタイム,通常,10500.0,5.083333333333333,5.0,7.0,2.0,1.0
201811,HI103857,8,8.0,XXXXX,M,2018-10-01,,6.0,0.0,ナイト,通常,6000.0,8.0,8.0,10.0,5.0,1.0
201809,HI639915,6,5.0,XXXXX,M,2017-04-01,,24.0,0.0,オールタイム,通常,10500.0,4.916666666666667,5.0,8.0,2.0,1.0
201811,GD751187,9,10.0,XXXX,F,2018-09-08,,7.0,0.0,ナイト,通常,6000.0,7.857142857142858,9.0,10.0,3.0,1.0
201901,HI630523,6,6.0,XXXX,M,2018-01-01,,15.0,0.0,オールタイム,通常,10500.0,6.25,6.5,9.0,3.0,1.0
201903,OA379819,4,4.0,XX,F,2016-12-01,,28.0,0.0,オールタイム,通常,10500.0,5.083333333333333,4.0,9.0,2.0,1.0
201902,HI216184,2,5.0,XXXX,M,2015-06-01,,46.0,0.0,オールタイム,通常,10500.0,4.0,4.0,7.0,2.0,1.0
201902,HD074397,5,3.0,XXXXX,M,2015-12-01,,40.0,0.0,オールタイム,通常,10500.0,5.166666666666667,4.5,8.0,3.0,1.0
201810,AS404579,5,7.0,XXXX,F,2015-10-01,,42.0,0.0,オールタイム,通常,10500.0,4.75,5.0,7.0,2.0,1.0
201809,HD457136,7,6.0,XXXX,M,2016-07-01,,33.0,0.0,オールタイム,入会費半額,10500.0,5.583333333333332,6.0,9.0,2.0,1.0
201901,OA660152,9,6.0,XXX,M,2018-05-10,,11.0,0.0,ナイト,入会費半額,6000.0,7.727272727272727,9.0,10.0,4.0,1.0
201805,PL941924,7,4.0,XX,F,2016-03-01,,37.0,0.0,デイタイム,通常,7500.0,4.0,4.0,7.0,1.0,1.0
201807,PL053548,10,7.0,XXXXX,M,2018-02-01,,14.0,0.0,オールタイム,通常,10500.0,7.583333333333332,7.0,10.0,6.0,1.0
201902,IK192713,4,2.0,XXXX,M,2016-04-01,,36.0,0.0,オールタイム,通常,10500.0,3.9166666666666665,3.5,6.0,2.0,1.0
201901,HI588265,6,10.0,XXXXX,F,2018-10-01,,6.0,0.0,オールタイム,通常,10500.0,7.5,7.5,10.0,6.0,1.0
201811,TS223691,4,5.0,XXXX,M,2015-08-01,,44.0,0.0,オールタイム,通常,10500.0,4.083333333333333,4.0,6.0,2.0,1.0
201805,HI047229,4,3.0,XXXX,F,2016-07-01,,33.0,0.0,オールタイム,入会費半額,10500.0,3.75,3.5,9.0,2.0,1.0
201811,AS779956,5,7.0,XXX,F,2016-06-01,,34.0,0.0,オールタイム,通常,10500.0,5.083333333333333,5.0,7.0,3.0,1.0
201903,HD661448,2,4.0,XXXXX,F,2015-05-01,,47.0,0.0,ナイト,通常,6000.0,3.9166666666666665,4.0,6.0,1.0,1.0
201812,HI145167,5,4.0,XXXXX,M,2017-06-01,,22.0,0.0,ナイト,通常,6000.0,5.666666666666668,5.0,10.0,3.0,1.0
201810,OA261861,6,5.0,XXXX,M,2015-06-01,,46.0,0.0,デイタイム,通常,7500.0,5.416666666666668,5.5,8.0,1.0,1.0
201811,AS100947,8,9.0,XXX,M,2018-05-12,,11.0,0.0,ナイト,入会費半額,6000.0,6.909090909090909,8.0,9.0,3.0,1.0
201808,IK732196,4,4.0,XXXXX,F,2016-05-01,,35.0,0.0,デイタイム,通常,7500.0,5.166666666666667,4.0,8.0,2.0,1.0
201902,PL812388,5,2.0,XXXXX,M,2015-07-01,,45.0,0.0,ナイト,通常,6000.0,4.416666666666667,5.0,7.0,2.0,1.0
201806,HI673538,6,7.0,XXXX,F,2015-09-01,,43.0,0.0,オールタイム,通常,10500.0,5.75,6.0,8.0,3.0,1.0
201902,AS436928,6,6.0,XXX,F,2016-07-01,,33.0,0.0,オールタイム,入会費半額,10500.0,4.583333333333333,5.0,6.0,2.0,1.0
201901,OA515865,3,4.0,XXX,M,2016-09-01,,31.0,0.0,オールタイム,通常,10500.0,5.25,5.0,8.0,2.0,1.0
201805,HI574446,6,7.0,XXXXX,F,2017-04-01,,24.0,0.0,デイタイム,通常,7500.0,5.666666666666668,6.0,8.0,3.0,1.0
201805,PL815569,5,4.0,XXXX,F,2015-06-01,,46.0,0.0,デイタイム,通常,7500.0,4.25,4.5,6.0,2.0,1.0
201902,IK357689,5,4.0,XXXXX,M,2015-11-01,,41.0,0.0,ナイト,通常,6000.0,4.0,4.0,6.0,1.0,1.0
201808,OA270440,6,3.0,XXXX,M,2016-02-01,,38.0,0.0,デイタイム,通常,7500.0,4.166666666666667,4.0,7.0,2.0,1.0
201812,IK905330,5,7.0,XXX,F,2016-11-01,,29.0,0.0,オールタイム,通常,10500.0,5.0,5.0,7.0,4.0,1.0
201805,AS548544,9,8.0,XXXX,F,2017-11-01,,17.0,0.0,オールタイム,通常,10500.0,6.083333333333332,5.5,9.0,2.0,1.0
201809,AS019860,5,7.0,XXXXXX,F,2017-10-01,,18.0,0.0,ナイト,通常,6000.0,6.083333333333332,6.0,9.0,4.0,1.0
201811,HD166317,11,11.0,XXX,F,2018-10-09,,6.0,0.0,ナイト,通常,6000.0,9.5,9.5,12.0,7.0,1.0
201809,HI128344,6,3.0,XXXX,M,2016-09-01,,31.0,0.0,オールタイム,通常,10500.0,4.583333333333333,4.0,7.0,2.0,1.0
201812,PL023132,4,4.0,XXXX,M,2017-11-01,,17.0,0.0,オールタイム,通常,10500.0,5.833333333333332,6.0,8.0,3.0,1.0
201806,TS076452,4,6.0,XXXXX,F,2016-10-01,,30.0,0.0,オールタイム,通常,10500.0,4.75,4.5,8.0,3.0,1.0
201812,GD163149,8,5.0,XXXXX,M,2015-05-01,,47.0,0.0,ナイト,通常,6000.0,4.916666666666667,5.0,8.0,2.0,1.0
201903,AS240190,8,5.0,XX,F,2016-03-01,,37.0,0.0,オールタイム,通常,10500.0,5.0,5.0,8.0,2.0,1.0
201810,TS810881,6,10.0,XXXX,M,2017-09-01,,19.0,0.0,オールタイム,通常,10500.0,6.916666666666668,6.5,10.0,4.0,1.0
201812,TS051818,6,9.0,XXX,F,2018-01-01,,15.0,0.0,オールタイム,通常,10500.0,7.916666666666668,8.0,10.0,5.0,1.0
201903,PL924048,9,6.0,XXXXX,F,2019-01-11,,3.0,0.0,デイタイム,通常,7500.0,6.333333333333332,6.0,9.0,4.0,1.0
201902,PL400581,8,11.0,XXXX,M,2018-12-01,,4.0,0.0,オールタイム,入会費無料,10500.0,8.75,8.0,11.0,8.0,1.0
201809,HI900494,4,5.0,XX,M,2015-06-01,,46.0,0.0,ナイト,通常,6000.0,5.75,6.0,8.0,3.0,1.0
201805,TS487207,5,5.0,XX,M,2015-05-01,,47.0,0.0,オールタイム,通常,10500.0,4.0,4.0,6.0,2.0,1.0
201812,PL240187,7,9.0,XXXXX,F,2018-11-15,,5.0,0.0,デイタイム,通常,7500.0,8.0,8.0,9.0,7.0,1.0
201805,GD012037,6,8.0,XXXX,M,2017-08-01,,20.0,0.0,ナイト,入会費半額,6000.0,5.833333333333332,6.0,8.0,3.0,1.0
201812,GD862639,3,5.0,XXXXX,M,2016-02-01,,38.0,0.0,オールタイム,通常,10500.0,4.0,4.0,8.0,1.0,1.0
201810,IK699513,3,6.0,XXXXX,M,2017-10-01,,18.0,0.0,オールタイム,通常,10500.0,6.333333333333332,6.0,11.0,3.0,1.0
201811,IK125726,5,4.0,XXXXX,F,2016-03-01,,37.0,0.0,デイタイム,通常,7500.0,4.833333333333333,4.5,7.0,3.0,1.0
201812,TS369884,8,10.0,XXXX,M,2018-07-05,,9.0,0.0,ナイト,通常,6000.0,8.11111111111111,8.0,10.0,6.0,1.0
201805,HD364970,6,11.0,XXXXX,M,2018-02-01,,14.0,0.0,ナイト,通常,6000.0,6.416666666666668,6.5,11.0,2.0,1.0
201809,IK010592,5,7.0,XXXXX,F,2016-06-01,,34.0,0.0,デイタイム,通常,7500.0,4.833333333333333,5.0,7.0,2.0,1.0
201809,OA698422,6,8.0,XXXX,F,2017-01-01,,27.0,0.0,オールタイム,通常,10500.0,5.666666666666668,6.0,9.0,2.0,1.0
201901,HI140455,1,8.0,XXXX,F,2016-01-01,,39.0,0.0,デイタイム,通常,7500.0,4.75,5.0,8.0,1.0,1.0
201812,OA998167,2,4.0,XXX,M,2016-10-01,,30.0,0.0,オールタイム,通常,10500.0,5.0,5.5,8.0,2.0,1.0
201809,OA737164,5,5.0,XX,M,2017-05-01,,23.0,0.0,オールタイム,通常,10500.0,5.333333333333333,5.0,8.0,3.0,1.0
201903,TS478889,9,7.0,XXXX,F,2019-01-10,,3.0,0.0,ナイト,通常,6000.0,7.666666666666668,7.0,9.0,7.0,1.0
201903,PL624566,5,6.0,XXXX,M,2016-04-01,,36.0,0.0,オールタイム,通常,10500.0,4.25,4.0,7.0,1.0,1.0
201809,GD951332,4,4.0,XXXXX,F,2016-06-01,,34.0,0.0,ナイト,通常,6000.0,5.0,5.0,8.0,2.0,1.0
201806,TS217776,5,6.0,XXXX,M,2017-08-01,,20.0,0.0,デイタイム,入会費半額,7500.0,6.0,5.5,9.0,3.0,1.0
201805,GD574177,7,7.0,XXXX,M,2017-11-01,,17.0,0.0,オールタイム,通常,10500.0,6.333333333333332,7.0,9.0,4.0,1.0
201903,HI728754,5,4.0,XXXX,M,2017-11-01,,17.0,0.0,ナイト,通常,6000.0,5.833333333333332,6.0,8.0,4.0,1.0
201812,HI652550,6,5.0,XXXXX,F,2016-02-01,,38.0,0.0,デイタイム,通常,7500.0,5.0,5.0,9.0,1.0,1.0
201808,HI162012,5,5.0,XXX,F,2016-06-01,,34.0,0.0,ナイト,通常,6000.0,4.25,4.0,6.0,2.0,1.0
201902,AS621407,4,3.0,XXXXX,M,2017-05-01,,23.0,0.0,オールタイム,通常,10500.0,5.416666666666668,6.0,7.0,3.0,1.0
201805,OA701687,8,5.0,XXXX,F,2016-06-01,,34.0,0.0,デイタイム,通常,7500.0,4.75,5.0,8.0,1.0,1.0
201902,HD693175,9,8.0,XXXXX,F,2018-07-10,,9.0,0.0,デイタイム,通常,7500.0,8.222222222222221,8.0,12.0,5.0,1.0
201807,GD631254,6,5.0,XXXXXX,M,2017-02-01,,26.0,0.0,ナイト,通常,6000.0,5.083333333333333,5.5,8.0,2.0,1.0
201808,TS711304,6,8.0,XXXX,M,2017-09-01,,19.0,0.0,ナイト,通常,6000.0,6.916666666666668,6.0,10.0,5.0,1.0
201811,OA735216,3,5.0,XXXX,F,2016-07-01,,33.0,0.0,オールタイム,入会費半額,10500.0,5.083333333333333,5.0,8.0,2.0,1.0
201806,TS365322,7,6.0,XXXXX,F,2017-11-01,,17.0,0.0,オールタイム,通常,10500.0,6.5,7.0,9.0,4.0,1.0
201809,HD809345,4,9.0,XXXX,M,2017-08-01,,20.0,0.0,オールタイム,入会費半額,10500.0,6.416666666666668,7.0,9.0,3.0,1.0
201810,HD456541,6,6.0,XXXXX,M,2017-09-01,,19.0,0.0,ナイト,通常,6000.0,6.416666666666668,6.0,8.0,5.0,1.0
201901,IK574425,7,6.0,XXXX,M,2017-09-01,,19.0,0.0,オールタイム,通常,10500.0,6.416666666666668,7.0,8.0,4.0,1.0
201902,TS622804,5,6.0,XXXX,F,2017-05-01,,23.0,0.0,デイタイム,通常,7500.0,5.75,6.0,9.0,4.0,1.0
201806,PL117922,5,6.0,XXXX,F,2015-07-01,,45.0,0.0,デイタイム,通常,7500.0,3.9166666666666665,3.0,7.0,1.0,1.0
201812,GD531554,3,4.0,XX,F,2016-03-01,,37.0,0.0,ナイト,通常,6000.0,3.75,4.0,5.0,2.0,1.0
201811,HI247770,7,7.0,XXXXX,F,2017-12-01,,16.0,0.0,オールタイム,入会費無料,10500.0,7.416666666666668,7.0,10.0,4.0,1.0
201811,PL550805,3,3.0,XXXXX,F,2016-09-01,,31.0,0.0,ナイト,通常,6000.0,4.833333333333333,5.0,9.0,1.0,1.0
201902,HD478215,5,8.0,XXXXX,F,2017-10-01,,18.0,0.0,デイタイム,通常,7500.0,6.583333333333332,6.5,10.0,4.0,1.0
201811,HD734433,2,5.0,XXXXX,M,2016-01-01,,39.0,0.0,デイタイム,通常,7500.0,4.333333333333333,4.0,8.0,2.0,1.0
201807,AS800531,5,5.0,XXXXX,M,2016-08-01,,32.0,0.0,ナイト,通常,6000.0,5.083333333333333,5.0,8.0,2.0,1.0
201902,PL008262,4,7.0,XXXX,F,2017-08-01,,20.0,0.0,デイタイム,入会費半額,7500.0,5.916666666666668,6.0,8.0,3.0,1.0
201902,TS466629,11,7.0,XXXXX,M,2018-06-12,,10.0,0.0,ナイト,入会費半額,6000.0,8.5,8.0,11.0,5.0,1.0
201811,HD743252,3,6.0,XXXXX,F,2017-05-01,,23.0,0.0,オールタイム,通常,10500.0,5.666666666666668,6.0,9.0,3.0,1.0
201805,OA067269,10,8.0,XXXXX,M,2018-03-01,,13.0,0.0,オールタイム,通常,10500.0,7.166666666666668,7.5,10.0,5.0,1.0
201902,TS922639,4,7.0,XXXXX,F,2015-10-01,,42.0,0.0,ナイト,通常,6000.0,4.666666666666667,5.0,7.0,2.0,1.0
201809,OA396508,6,6.0,XXX,F,2016-11-01,,29.0,0.0,オールタイム,通常,10500.0,4.916666666666667,4.5,9.0,3.0,1.0
201806,PL410964,1,7.0,XXXXX,M,2015-06-01,,46.0,0.0,オールタイム,通常,10500.0,4.25,4.0,7.0,1.0,1.0
201810,OA986961,4,6.0,XXX,F,2015-07-01,,45.0,0.0,オールタイム,通常,10500.0,4.666666666666667,4.0,8.0,3.0,1.0
201806,HI871259,3,2.0,XXX,F,2015-12-01,,40.0,0.0,デイタイム,通常,7500.0,3.9166666666666665,3.5,7.0,2.0,1.0
201812,IK931165,3,5.0,XX,F,2017-08-01,,20.0,0.0,ナイト,入会費半額,6000.0,6.0,5.5,10.0,3.0,1.0
201903,HI201910,7,4.0,XXXXX,F,2015-10-01,,42.0,0.0,デイタイム,通常,7500.0,4.916666666666667,5.0,7.0,2.0,1.0
201902,HI305198,10,8.0,XXXXXX,F,2018-10-11,,6.0,0.0,デイタイム,通常,7500.0,9.0,9.0,10.0,8.0,1.0
201901,HI826338,5,1.0,XXXX,F,2015-10-01,,42.0,0.0,ナイト,通常,6000.0,3.75,4.0,6.0,1.0,1.0
201810,HD460027,5,4.0,XXXX,M,2017-07-01,,21.0,0.0,オールタイム,入会費半額,10500.0,5.916666666666668,5.0,9.0,4.0,1.0
201809,IK669065,6,7.0,XXX,M,2018-03-01,,13.0,0.0,デイタイム,通常,7500.0,7.25,7.0,9.0,6.0,1.0
201808,HI861442,6,6.0,XXXX,M,2016-07-01,,33.0,0.0,オールタイム,入会費半額,10500.0,4.416666666666667,4.5,7.0,1.0,1.0
201806,HI086872,4,4.0,XXXX,F,2015-12-01,,40.0,0.0,オールタイム,通常,10500.0,4.75,4.5,7.0,3.0,1.0
201805,OA316605,7,8.0,XXXX,M,2017-11-01,,17.0,0.0,オールタイム,通常,10500.0,6.25,6.0,9.0,4.0,1.0
201812,IK510241,7,6.0,XXXXX,F,2017-03-01,,25.0,0.0,デイタイム,通常,7500.0,6.166666666666668,6.0,9.0,5.0,1.0
201807,AS070625,7,7.0,XXXX,F,2017-11-01,,17.0,0.0,デイタイム,通常,7500.0,6.0,6.5,9.0,3.0,1.0
201805,PL551489,7,8.0,XXXX,M,2018-02-01,,14.0,0.0,オールタイム,通常,10500.0,6.666666666666668,6.5,11.0,4.0,1.0
201901,GD994213,4,5.0,XXX,F,2016-04-01,,36.0,0.0,デイタイム,通常,7500.0,4.166666666666667,4.0,6.0,1.0,1.0
201902,OA963991,1,4.0,XXXX,F,2015-11-01,,41.0,0.0,オールタイム,通常,10500.0,3.5,3.5,6.0,1.0,1.0
201810,HI486531,5,6.0,XXXX,F,2017-10-01,,18.0,0.0,ナイト,通常,6000.0,6.5,6.0,9.0,3.0,1.0
201806,AS077151,4,7.0,XXX,F,2016-01-01,,39.0,0.0,デイタイム,通常,7500.0,5.166666666666667,5.0,9.0,3.0,1.0
201806,TS837650,7,8.0,XX,F,2017-08-01,,20.0,0.0,デイタイム,入会費半額,7500.0,6.333333333333332,6.5,8.0,4.0,1.0
201809,GD914874,6,4.0,XXX,F,2015-07-01,,45.0,0.0,ナイト,通常,6000.0,4.666666666666667,4.0,8.0,3.0,1.0
201902,HI205526,5,5.0,XX,M,2018-06-12,,10.0,0.0,オールタイム,入会費半額,10500.0,7.1,7.0,10.0,4.0,1.0
201903,HI958991,11,9.0,XXXXX,F,2018-12-15,,4.0,0.0,オールタイム,入会費無料,10500.0,9.5,9.5,11.0,8.0,1.0
201809,IK516783,7,9.0,XXXXX,M,2017-05-01,,23.0,0.0,オールタイム,通常,10500.0,6.5,6.0,10.0,3.0,1.0
201811,OA225531,7,6.0,XXXXXX,F,2016-11-01,,29.0,0.0,オールタイム,通常,10500.0,5.083333333333333,5.0,8.0,1.0,1.0
201811,HI802082,6,6.0,XXXXX,F,2017-05-01,,23.0,0.0,オールタイム,通常,10500.0,5.166666666666667,5.5,8.0,3.0,1.0
201901,GD085038,7,2.0,XX,M,2016-09-01,,31.0,0.0,オールタイム,通常,10500.0,5.5,6.0,8.0,2.0,1.0
201811,AS055659,10,5.0,XXXXX,F,2018-01-01,,15.0,0.0,デイタイム,通常,7500.0,7.583333333333332,7.5,10.0,5.0,1.0
201812,GD886475,4,5.0,XXX,F,2016-09-01,,31.0,0.0,デイタイム,通常,7500.0,4.75,4.5,7.0,2.0,1.0
201903,PL582174,3,4.0,XXXX,M,2017-08-01,,20.0,0.0,デイタイム,入会費半額,7500.0,5.166666666666667,4.5,8.0,3.0,1.0
201901,HI811171,3,7.0,XXXXX,F,2016-08-01,,32.0,0.0,デイタイム,通常,7500.0,5.666666666666668,6.0,10.0,3.0,1.0
201810,OA310354,5,5.0,XXXXX,M,2015-07-01,,45.0,0.0,オールタイム,通常,10500.0,4.5,5.0,7.0,3.0,1.0
201806,IK357051,6,3.0,XXX,M,2015-07-01,,45.0,0.0,オールタイム,通常,10500.0,4.25,4.0,8.0,2.0,1.0
201808,HD831023,5,7.0,XXXXX,M,2017-02-01,,26.0,0.0,ナイト,通常,6000.0,5.5,5.5,8.0,2.0,1.0
201902,PL028675,6,4.0,XX,F,2018-08-12,,8.0,0.0,オールタイム,通常,10500.0,7.125,7.5,9.0,4.0,1.0
201807,GD295789,10,8.0,XXXX,F,2018-03-01,,13.0,0.0,オールタイム,通常,10500.0,7.083333333333332,7.5,10.0,4.0,1.0
201901,HI488259,5,6.0,XXXX,F,2017-01-01,,27.0,0.0,デイタイム,通常,7500.0,5.75,6.0,8.0,3.0,1.0
201810,TS300891,6,7.0,XXX,F,2017-12-01,,16.0,0.0,デイタイム,入会費無料,7500.0,6.833333333333332,7.0,11.0,4.0,1.0
201810,PL163967,6,5.0,XXXX,M,2016-03-01,,37.0,0.0,ナイト,通常,6000.0,4.0,3.5,6.0,1.0,1.0
201903,HI550641,7,8.0,XXX,M,2018-11-03,,5.0,0.0,ナイト,通常,6000.0,7.8,8.0,10.0,6.0,1.0
201812,HI615379,7,5.0,XXXXX,M,2017-01-01,,27.0,0.0,オールタイム,通常,10500.0,5.166666666666667,5.0,8.0,3.0,1.0
201810,TS230934,6,3.0,XXXXX,M,2015-11-01,,41.0,0.0,オールタイム,通常,10500.0,5.416666666666668,6.0,8.0,2.0,1.0
201810,TS931749,7,8.0,XX,F,2018-03-01,,13.0,0.0,オールタイム,通常,10500.0,7.25,8.0,9.0,5.0,1.0
201810,GD879805,4,4.0,XXXX,M,2015-09-01,,43.0,0.0,オールタイム,通常,10500.0,4.083333333333333,4.0,6.0,1.0,1.0
201807,GD843695,3,6.0,XXXX,F,2016-11-01,,29.0,0.0,オールタイム,通常,10500.0,5.583333333333332,6.0,9.0,3.0,1.0
201808,OA668076,5,3.0,XXXXX,F,2017-01-01,,27.0,0.0,ナイト,通常,6000.0,4.583333333333333,4.5,7.0,3.0,1.0
201808,HD984838,6,2.0,XXXX,F,2016-12-01,,28.0,0.0,デイタイム,通常,7500.0,4.5,5.0,6.0,2.0,1.0
201903,IK438932,6,5.0,XXXX,M,2016-08-01,,32.0,0.0,オールタイム,通常,10500.0,4.916666666666667,5.0,7.0,3.0,1.0
201901,PL241896,6,5.0,XXXX,F,2015-05-01,,47.0,0.0,ナイト,通常,6000.0,4.333333333333333,4.0,7.0,2.0,1.0
201812,TS244750,4,7.0,XXXXXX,F,2015-07-01,,45.0,0.0,オールタイム,通常,10500.0,4.75,4.0,7.0,3.0,1.0
201901,AS761330,3,5.0,XXXXX,M,2016-06-01,,34.0,0.0,ナイト,通常,6000.0,4.75,4.5,7.0,1.0,1.0
201810,HD403941,6,5.0,XXX,F,2017-03-01,,25.0,0.0,オールタイム,通常,10500.0,5.5,5.5,9.0,2.0,1.0
201806,HI648498,6,5.0,XX,F,2017-02-01,,26.0,0.0,デイタイム,通常,7500.0,5.166666666666667,5.0,8.0,3.0,1.0
201811,TS999231,5,5.0,XXXX,M,2017-03-01,,25.0,0.0,オールタイム,通常,10500.0,4.666666666666667,5.0,8.0,1.0,1.0
201810,HI331377,9,7.0,XXXX,M,2018-04-11,,12.0,0.0,オールタイム,入会費無料,10500.0,7.666666666666668,8.0,10.0,4.0,1.0
201806,IK902787,3,5.0,XXXXX,F,2015-06-01,,46.0,0.0,オールタイム,通常,10500.0,4.083333333333333,4.5,6.0,2.0,1.0
201902,HI355741,5,8.0,XXXXX,F,2018-02-01,,14.0,0.0,デイタイム,通常,7500.0,6.75,7.5,9.0,2.0,1.0
201810,OA409321,2,4.0,XXXX,F,2015-12-01,,40.0,0.0,デイタイム,通常,7500.0,4.333333333333333,4.5,7.0,2.0,1.0
201902,GD194770,3,6.0,XXXX,F,2016-06-01,,34.0,0.0,デイタイム,通常,7500.0,4.333333333333333,4.5,6.0,3.0,1.0
201812,AS248090,6,4.0,XXXXX,M,2016-08-01,,32.0,0.0,デイタイム,通常,7500.0,5.083333333333333,5.0,7.0,3.0,1.0
201901,TS105753,4,4.0,XX,F,2016-11-01,,29.0,0.0,デイタイム,通常,7500.0,5.5,5.0,8.0,3.0,1.0
201903,IK297810,8,7.0,XXXX,F,2018-01-01,,15.0,0.0,デイタイム,通常,7500.0,7.916666666666668,8.0,10.0,7.0,1.0
201812,HD384128,6,6.0,XXX,F,2018-05-02,,11.0,0.0,ナイト,入会費半額,6000.0,7.727272727272727,8.0,9.0,6.0,1.0
201903,GD484864,4,4.0,XXXXX,M,2016-12-01,,28.0,0.0,オールタイム,通常,10500.0,5.5,5.0,8.0,4.0,1.0
201809,PL201071,5,4.0,XXXXXX,M,2016-08-01,,32.0,0.0,オールタイム,通常,10500.0,4.666666666666667,5.0,7.0,2.0,1.0
201812,IK676041,4,6.0,XXXXX,F,2016-08-01,,32.0,0.0,オールタイム,通常,10500.0,5.25,5.5,7.0,2.0,1.0
201810,HD734129,8,7.0,XXXX,M,2017-07-01,,21.0,0.0,オールタイム,入会費半額,10500.0,6.25,6.0,10.0,3.0,1.0
201809,HI994796,5,7.0,XXXX,F,2017-12-01,,16.0,0.0,デイタイム,入会費無料,7500.0,6.333333333333332,6.0,9.0,4.0,1.0
201805,IK874524,7,5.0,XXXXX,M,2016-05-01,,35.0,0.0,オールタイム,通常,10500.0,4.5,4.5,7.0,1.0,1.0
201901,OA829372,6,3.0,XXXX,M,2016-09-01,,31.0,0.0,ナイト,通常,6000.0,4.416666666666667,4.0,7.0,2.0,1.0
201903,IK802877,8,8.0,XXXX,F,2018-05-04,,11.0,0.0,オールタイム,入会費半額,10500.0,8.363636363636363,8.0,11.0,6.0,1.0
201902,HD305029,6,6.0,XXXX,M,2016-06-01,,34.0,0.0,ナイト,通常,6000.0,4.583333333333333,4.5,6.0,3.0,1.0
201808,AS386696,5,2.0,XX,F,2015-08-01,,44.0,0.0,デイタイム,通常,7500.0,4.0,4.0,6.0,2.0,1.0
201901,AS534058,5,4.0,XXXX,M,2016-04-01,,36.0,0.0,オールタイム,通常,10500.0,4.083333333333333,3.5,6.0,3.0,1.0
201810,HD805503,7,7.0,XXX,M,2018-05-01,,11.0,0.0,オールタイム,入会費半額,10500.0,6.8181818181818175,7.0,9.0,5.0,1.0
201901,GD415795,8,9.0,XXXXX,M,2018-08-07,,8.0,0.0,オールタイム,通常,10500.0,7.5,8.0,9.0,6.0,1.0
201808,PL563502,8,7.0,XX,M,2018-07-01,,9.0,0.0,オールタイム,通常,10500.0,7.777777777777778,8.0,9.0,6.0,1.0
201902,OA818666,4,3.0,XXXX,F,2015-06-01,,46.0,0.0,デイタイム,通常,7500.0,5.083333333333333,4.0,9.0,3.0,1.0
201903,AS933597,3,1.0,XXXX,M,2015-07-01,,45.0,0.0,オールタイム,通常,10500.0,3.9166666666666665,3.5,8.0,1.0,1.0
201806,HI184733,4,3.0,XXXXX,M,2015-08-01,,44.0,0.0,オールタイム,通常,10500.0,4.416666666666667,4.0,6.0,3.0,1.0
201901,AS211705,5,6.0,XXX,M,2015-10-01,,42.0,0.0,ナイト,通常,6000.0,5.166666666666667,6.0,7.0,1.0,1.0
201809,IK616816,5,3.0,XXXXX,F,2015-09-01,,43.0,0.0,オールタイム,通常,10500.0,4.333333333333333,4.0,7.0,3.0,1.0
201903,HI162853,4,6.0,XXX,M,2016-07-01,,33.0,0.0,ナイト,入会費半額,6000.0,4.583333333333333,4.5,6.0,3.0,1.0
201903,TS662949,4,5.0,XXXX,M,2017-04-01,,24.0,0.0,オールタイム,通常,10500.0,5.5,5.0,8.0,3.0,1.0
201903,TS282078,6,6.0,XXXX,F,2017-03-01,,25.0,0.0,ナイト,通常,6000.0,5.416666666666668,6.0,8.0,2.0,1.0
