exitmonth,customer_id,count_now,count_before,name,gender,start_date,end_date,membership_period,is_deleted,class_name,campaign_name,price,mean,median,max,min,routing_flg,exit_date
201808,AS251921,4,10.0,XXXX,M,2018-07-12,2018-09-30,2.0,1.0,ナイト,通常,6000.0,5.0,4.0,10.0,1.0,0.0,2018-08-30 00:00:00
201808,AS280744,4,4.0,XXX,M,2016-10-01,2018-09-30,23.0,1.0,デイタイム,通常,7500.0,3.5,4.0,4.0,1.0,1.0,2018-08-30 00:00:00
201808,AS355842,5,10.0,XXXX,M,2018-07-12,2018-09-30,2.0,1.0,オールタイム,通常,10500.0,6.333333333333332,5.0,10.0,4.0,1.0,2018-08-30 00:00:00
201808,AS628460,2,6.0,XXXXX,M,2018-01-01,2018-09-30,8.0,1.0,オールタイム,通常,10500.0,3.333333333333333,3.0,6.0,1.0,0.0,2018-08-30 00:00:00
201808,AS677229,2,3.0,XXXXX,F,2017-12-01,2018-09-30,9.0,1.0,デイタイム,入会費無料,7500.0,2.833333333333333,3.0,5.0,1.0,0.0,2018-08-30 00:00:00
201808,AS820169,2,6.0,XXX,M,2018-06-09,2018-09-30,3.0,1.0,オールタイム,入会費半額,10500.0,4.5,4.0,8.0,2.0,0.0,2018-08-30 00:00:00
201808,AS929382,1,4.0,XX,M,2017-10-01,2018-09-30,11.0,1.0,オールタイム,通常,10500.0,1.8333333333333333,1.0,4.0,1.0,0.0,2018-08-30 00:00:00
201808,AS931712,3,1.0,XXXX,M,2016-12-01,2018-09-30,21.0,1.0,ナイト,通常,6000.0,2.5,2.5,4.0,1.0,1.0,2018-08-30 00:00:00
201808,AS934534,3,3.0,XXXX,M,2016-10-01,2018-09-30,23.0,1.0,オールタイム,通常,10500.0,2.833333333333333,3.0,4.0,1.0,1.0,2018-08-30 00:00:00
201808,AS963873,3,3.0,XXXXX,M,2018-05-07,2018-09-30,4.0,1.0,オールタイム,入会費半額,10500.0,3.6,3.0,8.0,2.0,1.0,2018-08-30 00:00:00
201808,GD001473,1,3.0,XXX,M,2018-04-10,2018-09-30,5.0,1.0,オールタイム,入会費無料,10500.0,4.166666666666667,4.0,7.0,1.0,0.0,2018-08-30 00:00:00
201808,GD149816,7,1.0,XXXXX,M,2017-09-01,2018-09-30,12.0,1.0,オールタイム,通常,10500.0,3.333333333333333,3.0,7.0,1.0,0.0,2018-08-30 00:00:00
201808,GD155364,3,3.0,XXXXXX,M,2017-09-01,2018-09-30,12.0,1.0,ナイト,通常,6000.0,3.6666666666666665,3.5,5.0,3.0,0.0,2018-08-30 00:00:00
201808,GD176879,1,4.0,XXXXXX,M,2018-04-11,2018-09-30,5.0,1.0,オールタイム,入会費無料,10500.0,4.5,4.5,8.0,1.0,0.0,2018-08-30 00:00:00
201808,GD378149,2,3.0,XXXX,M,2018-04-12,2018-09-30,5.0,1.0,デイタイム,入会費無料,7500.0,5.333333333333333,4.0,11.0,2.0,0.0,2018-08-30 00:00:00
201808,GD547144,1,2.0,XXXXX,F,2018-05-15,2018-09-30,4.0,1.0,デイタイム,入会費半額,7500.0,4.0,4.0,8.0,1.0,0.0,2018-08-30 00:00:00
201808,GD574913,3,3.0,XXX,M,2018-02-01,2018-09-30,7.0,1.0,ナイト,通常,6000.0,3.0,3.0,5.0,1.0,1.0,2018-08-30 00:00:00
201808,GD595676,1,2.0,XXXX,F,2018-05-10,2018-09-30,4.0,1.0,オールタイム,入会費半額,10500.0,3.6,2.0,8.0,1.0,0.0,2018-08-30 00:00:00
201808,GD705390,3,2.0,XXXXX,M,2016-12-01,2018-09-30,21.0,1.0,オールタイム,通常,10500.0,2.833333333333333,3.0,4.0,2.0,1.0,2018-08-30 00:00:00
201808,GD915723,4,4.0,XXXX,F,2018-04-13,2018-09-30,5.0,1.0,デイタイム,入会費無料,7500.0,4.0,4.0,6.0,2.0,0.0,2018-08-30 00:00:00
201808,GD942165,4,2.0,XXX,F,2018-06-07,2018-09-30,3.0,1.0,オールタイム,入会費半額,10500.0,3.75,3.5,6.0,2.0,0.0,2018-08-30 00:00:00
201808,GD957280,5,11.0,XX,F,2018-07-15,2018-09-30,2.0,1.0,デイタイム,通常,7500.0,7.0,5.0,11.0,5.0,0.0,2018-08-30 00:00:00
201808,GD968549,2,4.0,XXXXX,F,2017-10-01,2018-09-30,11.0,1.0,オールタイム,通常,10500.0,3.333333333333333,4.0,4.0,2.0,1.0,2018-08-30 00:00:00
201808,HD012845,3,2.0,XXXXX,F,2017-11-01,2018-09-30,10.0,1.0,デイタイム,通常,7500.0,3.0,3.0,5.0,2.0,0.0,2018-08-30 00:00:00
201808,HD025535,4,8.0,XXXX,F,2018-07-11,2018-09-30,2.0,1.0,デイタイム,通常,7500.0,4.666666666666667,4.0,8.0,2.0,0.0,2018-08-30 00:00:00
201808,HD268534,1,4.0,XXX,F,2018-04-09,2018-09-30,5.0,1.0,デイタイム,入会費無料,7500.0,5.0,4.0,9.0,1.0,1.0,2018-08-30 00:00:00
201808,HD434417,2,2.0,XXXX,F,2018-04-06,2018-09-30,5.0,1.0,デイタイム,入会費無料,7500.0,3.8333333333333335,3.0,7.0,1.0,0.0,2018-08-30 00:00:00
201808,HD772140,2,1.0,XXXXX,F,2017-05-01,2018-09-30,16.0,1.0,デイタイム,通常,7500.0,2.333333333333333,2.0,5.0,1.0,1.0,2018-08-30 00:00:00
201808,HD774056,4,5.0,XX,F,2018-06-12,2018-09-30,3.0,1.0,ナイト,入会費半額,6000.0,5.0,4.5,9.0,2.0,0.0,2018-08-30 00:00:00
201808,HD919452,2,2.0,XXXX,F,2018-05-09,2018-09-30,4.0,1.0,ナイト,入会費半額,6000.0,4.0,3.0,7.0,2.0,0.0,2018-08-30 00:00:00
201808,HD952315,2,4.0,XXXX,F,2017-12-01,2018-09-30,9.0,1.0,デイタイム,入会費無料,7500.0,3.6666666666666665,4.0,5.0,2.0,1.0,2018-08-30 00:00:00
201808,HI138847,4,2.0,XXXXX,F,2018-06-12,2018-09-30,3.0,1.0,デイタイム,入会費半額,7500.0,4.5,4.0,8.0,2.0,0.0,2018-08-30 00:00:00
201808,HI181600,2,4.0,XX,M,2017-03-01,2018-09-30,18.0,1.0,オールタイム,通常,10500.0,2.6666666666666665,2.5,5.0,1.0,0.0,2018-08-30 00:00:00
201808,HI215420,4,3.0,XXXX,F,2017-12-01,2018-09-30,9.0,1.0,オールタイム,入会費無料,10500.0,3.6666666666666665,4.0,5.0,2.0,0.0,2018-08-30 00:00:00
201808,HI408835,3,1.0,XXXX,F,2018-05-09,2018-09-30,4.0,1.0,オールタイム,入会費半額,10500.0,3.6,3.0,7.0,1.0,1.0,2018-08-30 00:00:00
201808,HI506119,5,2.0,XXX,M,2017-09-01,2018-09-30,12.0,1.0,オールタイム,通常,10500.0,3.5,3.5,5.0,2.0,1.0,2018-08-30 00:00:00
201808,HI592803,3,1.0,XXXXX,F,2017-12-01,2018-09-30,9.0,1.0,オールタイム,入会費無料,10500.0,2.333333333333333,2.5,4.0,1.0,0.0,2018-08-30 00:00:00
201808,HI607042,1,2.0,XXXXX,F,2017-03-01,2018-09-30,18.0,1.0,ナイト,通常,6000.0,2.833333333333333,2.0,7.0,1.0,0.0,2018-08-30 00:00:00
201808,HI658527,1,2.0,XXXX,M,2017-07-01,2018-09-30,14.0,1.0,オールタイム,入会費半額,10500.0,2.0,2.0,3.0,1.0,0.0,2018-08-30 00:00:00
201808,HI720757,4,1.0,XXXXX,M,2017-07-01,2018-09-30,14.0,1.0,オールタイム,入会費半額,10500.0,2.6666666666666665,3.0,4.0,1.0,1.0,2018-08-30 00:00:00
201808,HI723465,5,8.0,XXX,F,2018-07-11,2018-09-30,2.0,1.0,オールタイム,通常,10500.0,5.666666666666668,5.0,8.0,4.0,0.0,2018-08-30 00:00:00
201808,HI911192,3,3.0,XXX,M,2018-01-01,2018-09-30,8.0,1.0,ナイト,通常,6000.0,2.6666666666666665,3.0,3.0,1.0,0.0,2018-08-30 00:00:00
201808,HI939855,5,4.0,XXXXX,F,2017-12-01,2018-09-30,9.0,1.0,デイタイム,入会費無料,7500.0,2.833333333333333,3.0,5.0,1.0,1.0,2018-08-30 00:00:00
201808,HI957144,1,1.0,XXXXX,F,2018-05-11,2018-09-30,4.0,1.0,デイタイム,入会費半額,7500.0,3.6,2.0,9.0,1.0,0.0,2018-08-30 00:00:00
201808,IK032596,4,5.0,XXX,F,2018-04-12,2018-09-30,5.0,1.0,デイタイム,入会費無料,7500.0,5.333333333333333,5.5,8.0,2.0,1.0,2018-08-30 00:00:00
201808,IK052835,4,2.0,XXXX,F,2016-12-01,2018-09-30,21.0,1.0,デイタイム,通常,7500.0,3.5,3.5,6.0,2.0,1.0,2018-08-30 00:00:00
201808,IK060981,4,5.0,XXXXX,M,2018-06-06,2018-09-30,3.0,1.0,デイタイム,入会費半額,7500.0,5.25,4.5,10.0,2.0,0.0,2018-08-30 00:00:00
201808,IK147368,2,3.0,XXXX,F,2016-10-01,2018-09-30,23.0,1.0,ナイト,通常,6000.0,2.5,3.0,3.0,1.0,0.0,2018-08-30 00:00:00
201808,IK171801,3,2.0,XXXXX,M,2017-12-01,2018-09-30,9.0,1.0,ナイト,入会費無料,6000.0,2.833333333333333,2.5,5.0,2.0,0.0,2018-08-30 00:00:00
201808,IK251979,1,6.0,XXXXX,M,2018-04-01,2018-09-30,5.0,1.0,オールタイム,入会費無料,10500.0,4.666666666666667,5.0,8.0,1.0,0.0,2018-08-30 00:00:00
201808,IK299294,3,2.0,XXX,M,2018-03-01,2018-09-30,6.0,1.0,ナイト,通常,6000.0,3.333333333333333,2.5,7.0,1.0,0.0,2018-08-30 00:00:00
201808,IK331285,3,3.0,XXXX,M,2018-06-11,2018-09-30,3.0,1.0,オールタイム,入会費半額,10500.0,4.25,3.5,7.0,3.0,0.0,2018-08-30 00:00:00
201808,IK514038,4,4.0,XXXXX,M,2017-10-01,2018-09-30,11.0,1.0,ナイト,通常,6000.0,3.1666666666666665,4.0,4.0,1.0,1.0,2018-08-30 00:00:00
201808,IK525000,5,4.0,XXXXX,F,2017-12-01,2018-09-30,9.0,1.0,オールタイム,入会費無料,10500.0,3.6666666666666665,3.5,6.0,1.0,1.0,2018-08-30 00:00:00
201808,IK552816,2,2.0,XXXXX,M,2018-04-07,2018-09-30,5.0,1.0,ナイト,入会費無料,6000.0,4.166666666666667,3.5,9.0,2.0,0.0,2018-08-30 00:00:00
201808,IK575252,2,2.0,XXXX,F,2018-02-01,2018-09-30,7.0,1.0,デイタイム,通常,7500.0,3.333333333333333,3.0,6.0,2.0,0.0,2018-08-30 00:00:00
201808,IK588471,3,5.0,XXXXXX,M,2018-04-03,2018-09-30,5.0,1.0,オールタイム,入会費無料,10500.0,4.0,3.5,6.0,3.0,1.0,2018-08-30 00:00:00
201808,IK727029,4,3.0,XXXX,M,2017-09-01,2018-09-30,12.0,1.0,ナイト,通常,6000.0,2.6666666666666665,3.0,4.0,1.0,0.0,2018-08-30 00:00:00
201808,IK774332,1,9.0,XXXXX,F,2018-07-15,2018-09-30,2.0,1.0,ナイト,通常,6000.0,4.666666666666667,4.0,9.0,1.0,0.0,2018-08-30 00:00:00
201808,IK817088,3,2.0,XXXX,F,2017-12-01,2018-09-30,9.0,1.0,ナイト,入会費無料,6000.0,2.5,2.5,4.0,1.0,1.0,2018-08-30 00:00:00
201808,IK961793,3,4.0,XXXXX,M,2018-01-01,2018-09-30,8.0,1.0,オールタイム,通常,10500.0,3.0,3.0,4.0,1.0,1.0,2018-08-30 00:00:00
201808,IK978123,2,4.0,XXXX,M,2018-03-01,2018-09-30,6.0,1.0,オールタイム,通常,10500.0,4.333333333333333,4.5,6.0,2.0,0.0,2018-08-30 00:00:00
201808,OA039044,4,3.0,XXXXX,F,2017-11-01,2018-09-30,10.0,1.0,オールタイム,通常,10500.0,3.0,3.0,4.0,2.0,0.0,2018-08-30 00:00:00
201808,OA134132,5,2.0,XXX,F,2017-02-01,2018-09-30,19.0,1.0,オールタイム,通常,10500.0,4.0,4.5,5.0,2.0,1.0,2018-08-30 00:00:00
201808,OA176831,3,4.0,XXXX,M,2016-12-01,2018-09-30,21.0,1.0,オールタイム,通常,10500.0,4.0,4.0,6.0,3.0,1.0,2018-08-30 00:00:00
201808,OA186702,4,4.0,XXXXX,M,2018-04-07,2018-09-30,5.0,1.0,オールタイム,入会費無料,10500.0,5.166666666666667,4.0,10.0,1.0,1.0,2018-08-30 00:00:00
201808,OA353264,4,6.0,XXX,M,2018-06-06,2018-09-30,3.0,1.0,ナイト,入会費半額,6000.0,5.25,5.0,8.0,3.0,0.0,2018-08-30 00:00:00
201808,OA422514,2,2.0,XXXXXX,F,2016-10-01,2018-09-30,23.0,1.0,オールタイム,通常,10500.0,2.6666666666666665,2.5,4.0,1.0,0.0,2018-08-30 00:00:00
201808,OA558405,4,1.0,XXXX,M,2018-02-01,2018-09-30,7.0,1.0,オールタイム,通常,10500.0,2.6666666666666665,3.0,4.0,1.0,1.0,2018-08-30 00:00:00
201808,OA577082,1,4.0,XXXXX,M,2018-05-07,2018-09-30,4.0,1.0,オールタイム,入会費半額,10500.0,4.2,4.0,7.0,1.0,1.0,2018-08-30 00:00:00
201808,OA599018,1,3.0,XXX,M,2018-05-07,2018-09-30,4.0,1.0,オールタイム,入会費半額,10500.0,3.8,3.0,10.0,1.0,0.0,2018-08-30 00:00:00
201808,OA748749,1,3.0,XXXXX,F,2018-05-09,2018-09-30,4.0,1.0,ナイト,入会費半額,6000.0,3.8,4.0,6.0,1.0,0.0,2018-08-30 00:00:00
201808,OA788987,1,12.0,XXX,M,2018-07-01,2018-09-30,2.0,1.0,ナイト,通常,6000.0,6.0,5.0,12.0,1.0,1.0,2018-08-30 00:00:00
201808,OA816818,3,1.0,XXXX,M,2017-02-01,2018-09-30,19.0,1.0,オールタイム,通常,10500.0,2.333333333333333,2.5,4.0,1.0,0.0,2018-08-30 00:00:00
201808,PL113746,3,2.0,XXXX,M,2017-09-01,2018-09-30,12.0,1.0,オールタイム,通常,10500.0,3.333333333333333,2.5,8.0,1.0,1.0,2018-08-30 00:00:00
201808,PL154639,4,4.0,XXXXX,M,2018-05-02,2018-09-30,4.0,1.0,オールタイム,入会費半額,10500.0,4.0,4.0,6.0,1.0,1.0,2018-08-30 00:00:00
201808,PL177911,3,3.0,XXXXXX,M,2018-05-02,2018-09-30,4.0,1.0,ナイト,入会費半額,6000.0,4.0,3.0,7.0,3.0,0.0,2018-08-30 00:00:00
201808,PL247947,2,2.0,XXXXXX,F,2018-05-01,2018-09-30,4.0,1.0,オールタイム,入会費半額,10500.0,4.8,3.0,10.0,2.0,1.0,2018-08-30 00:00:00
201808,PL409655,4,3.0,XXXXX,F,2018-06-09,2018-09-30,3.0,1.0,オールタイム,入会費半額,10500.0,4.0,3.5,7.0,2.0,0.0,2018-08-30 00:00:00
201808,PL472728,3,4.0,XXX,F,2018-05-13,2018-09-30,4.0,1.0,デイタイム,入会費半額,7500.0,4.2,4.0,6.0,2.0,1.0,2018-08-30 00:00:00
201808,PL597186,1,4.0,XXXXX,F,2017-04-01,2018-09-30,17.0,1.0,オールタイム,通常,10500.0,2.333333333333333,2.0,4.0,1.0,0.0,2018-08-30 00:00:00
201808,PL749842,5,2.0,XXXX,F,2017-09-01,2018-09-30,12.0,1.0,デイタイム,通常,7500.0,3.5,3.5,5.0,2.0,1.0,2018-08-30 00:00:00
201808,PL759951,3,3.0,XXXX,M,2018-05-09,2018-09-30,4.0,1.0,デイタイム,入会費半額,7500.0,4.6,4.0,8.0,3.0,1.0,2018-08-30 00:00:00
201808,PL826676,3,5.0,XXXX,M,2018-06-08,2018-09-30,3.0,1.0,オールタイム,入会費半額,10500.0,4.5,4.0,9.0,1.0,0.0,2018-08-30 00:00:00
201808,PL829579,4,8.0,XXX,M,2018-07-13,2018-09-30,2.0,1.0,オールタイム,通常,10500.0,5.0,4.0,8.0,3.0,1.0,2018-08-30 00:00:00
201808,PL881347,1,2.0,XXXXX,F,2017-08-01,2018-09-30,13.0,1.0,オールタイム,入会費半額,10500.0,2.1666666666666665,2.0,4.0,1.0,1.0,2018-08-30 00:00:00
201808,PL894373,3,6.0,XXXX,F,2018-01-01,2018-09-30,8.0,1.0,オールタイム,通常,10500.0,4.333333333333333,3.5,7.0,3.0,1.0,2018-08-30 00:00:00
201808,PL920204,3,4.0,XXXXX,M,2017-09-01,2018-09-30,12.0,1.0,オールタイム,通常,10500.0,3.0,3.0,4.0,2.0,0.0,2018-08-30 00:00:00
201808,PL999317,2,8.0,XXXX,F,2018-07-11,2018-09-30,2.0,1.0,オールタイム,通常,10500.0,4.0,2.0,8.0,2.0,0.0,2018-08-30 00:00:00
201808,TS345366,2,3.0,XXXXX,F,2018-04-14,2018-09-30,5.0,1.0,デイタイム,入会費無料,7500.0,4.5,4.5,7.0,2.0,1.0,2018-08-30 00:00:00
201808,TS397712,2,4.0,XXXX,F,2016-11-01,2018-09-30,22.0,1.0,デイタイム,通常,7500.0,3.0,2.5,5.0,2.0,1.0,2018-08-30 00:00:00
201808,TS454370,5,2.0,XX,M,2017-03-01,2018-09-30,18.0,1.0,ナイト,通常,6000.0,3.333333333333333,3.5,5.0,1.0,1.0,2018-08-30 00:00:00
201808,TS455361,2,8.0,XXXXXX,M,2018-07-14,2018-09-30,2.0,1.0,ナイト,通常,6000.0,4.0,2.0,8.0,2.0,0.0,2018-08-30 00:00:00
201808,TS490052,7,5.0,XXXXX,M,2018-03-01,2018-09-30,6.0,1.0,オールタイム,通常,10500.0,5.0,5.5,7.0,2.0,0.0,2018-08-30 00:00:00
201808,TS647525,3,9.0,XXXXX,M,2018-07-11,2018-09-30,2.0,1.0,オールタイム,通常,10500.0,5.333333333333333,4.0,9.0,3.0,0.0,2018-08-30 00:00:00
201808,TS727656,1,3.0,XXXXX,F,2018-04-12,2018-09-30,5.0,1.0,ナイト,入会費無料,6000.0,4.0,4.0,7.0,1.0,0.0,2018-08-30 00:00:00
201808,TS789849,1,3.0,XXXX,M,2018-04-11,2018-09-30,5.0,1.0,オールタイム,入会費無料,10500.0,4.333333333333333,4.0,9.0,1.0,1.0,2018-08-30 00:00:00
201808,TS796460,4,5.0,XXXXX,M,2018-06-14,2018-09-30,3.0,1.0,ナイト,入会費半額,6000.0,5.75,5.0,9.0,4.0,1.0,2018-08-30 00:00:00
201808,TS844505,1,3.0,XXX,M,2018-05-03,2018-09-30,4.0,1.0,ナイト,入会費半額,6000.0,3.2,3.0,7.0,1.0,1.0,2018-08-30 00:00:00
201809,AS019120,5,8.0,XXXX,M,2018-08-07,2018-10-31,2.0,1.0,オールタイム,通常,10500.0,5.333333333333333,5.0,8.0,3.0,0.0,2018-09-30 00:00:00
201809,AS163543,1,3.0,XXX,M,2018-06-05,2018-10-31,4.0,1.0,デイタイム,入会費半額,7500.0,4.2,3.0,8.0,1.0,0.0,2018-09-30 00:00:00
201809,AS430563,4,2.0,XXXXXX,F,2018-03-01,2018-10-31,7.0,1.0,オールタイム,通常,10500.0,3.2857142857142856,4.0,5.0,1.0,1.0,2018-09-30 00:00:00
201809,AS501123,4,5.0,XXXX,M,2018-04-01,2018-10-31,6.0,1.0,ナイト,入会費無料,6000.0,5.571428571428571,5.0,8.0,3.0,0.0,2018-09-30 00:00:00
201809,AS575508,3,2.0,XXXXX,F,2018-01-01,2018-10-31,9.0,1.0,デイタイム,通常,7500.0,3.0,3.0,4.0,2.0,0.0,2018-09-30 00:00:00
201809,AS580776,1,5.0,XXXX,M,2018-05-11,2018-10-31,5.0,1.0,ナイト,入会費半額,6000.0,3.8333333333333335,4.5,5.0,1.0,1.0,2018-09-30 00:00:00
201809,AS722513,2,5.0,XXX,F,2018-07-05,2018-10-31,3.0,1.0,オールタイム,通常,10500.0,5.25,5.0,9.0,2.0,1.0,2018-09-30 00:00:00
201809,AS745792,4,2.0,XXXXX,F,2018-06-03,2018-10-31,4.0,1.0,デイタイム,入会費半額,7500.0,4.0,4.0,7.0,2.0,0.0,2018-09-30 00:00:00
201809,AS838065,4,1.0,XXXXX,M,2018-02-01,2018-10-31,8.0,1.0,オールタイム,通常,10500.0,4.571428571428571,4.0,8.0,1.0,1.0,2018-09-30 00:00:00
201809,AS928923,3,2.0,XXXXX,F,2017-11-01,2018-10-31,11.0,1.0,ナイト,通常,6000.0,3.2857142857142856,3.0,5.0,2.0,0.0,2018-09-30 00:00:00
201809,GD165203,5,1.0,XXXXX,F,2018-04-14,2018-10-31,6.0,1.0,オールタイム,入会費無料,10500.0,4.571428571428571,5.0,8.0,1.0,1.0,2018-09-30 00:00:00
201809,GD264669,2,2.0,XXXX,M,2018-05-10,2018-10-31,5.0,1.0,オールタイム,入会費半額,10500.0,3.8333333333333335,2.0,8.0,2.0,0.0,2018-09-30 00:00:00
201809,GD316791,3,4.0,XXXX,M,2018-05-02,2018-10-31,5.0,1.0,オールタイム,入会費半額,10500.0,5.5,5.5,9.0,3.0,1.0,2018-09-30 00:00:00
201809,GD390442,4,4.0,XXXXX,M,2017-03-01,2018-10-31,19.0,1.0,オールタイム,通常,10500.0,3.571428571428572,4.0,7.0,1.0,1.0,2018-09-30 00:00:00
201809,GD462611,3,3.0,XXXX,F,2017-10-01,2018-10-31,12.0,1.0,デイタイム,通常,7500.0,3.4285714285714284,3.0,5.0,2.0,1.0,2018-09-30 00:00:00
201809,GD475433,3,5.0,XXX,F,2018-04-12,2018-10-31,6.0,1.0,デイタイム,入会費無料,7500.0,4.857142857142857,3.0,9.0,2.0,1.0,2018-09-30 00:00:00
201809,GD521924,1,10.0,XXXXX,M,2018-08-02,2018-10-31,2.0,1.0,ナイト,通常,6000.0,4.0,1.0,10.0,1.0,0.0,2018-09-30 00:00:00
201809,GD608565,1,6.0,XX,F,2018-05-01,2018-10-31,5.0,1.0,デイタイム,入会費半額,7500.0,4.666666666666667,5.0,8.0,1.0,1.0,2018-09-30 00:00:00
201809,GD623309,1,2.0,XXXXX,F,2018-02-01,2018-10-31,8.0,1.0,デイタイム,通常,7500.0,3.2857142857142856,3.0,7.0,1.0,1.0,2018-09-30 00:00:00
201809,GD768522,2,4.0,XXX,F,2018-04-08,2018-10-31,6.0,1.0,デイタイム,入会費無料,7500.0,4.285714285714286,5.0,6.0,2.0,1.0,2018-09-30 00:00:00
201809,GD822507,5,6.0,XXXX,F,2018-07-07,2018-10-31,3.0,1.0,デイタイム,通常,7500.0,5.5,5.5,8.0,3.0,0.0,2018-09-30 00:00:00
201809,GD864823,4,4.0,XX,F,2018-05-06,2018-10-31,5.0,1.0,ナイト,入会費半額,6000.0,4.666666666666667,4.5,8.0,2.0,0.0,2018-09-30 00:00:00
201809,GD921810,4,3.0,XXXX,M,2018-04-11,2018-10-31,6.0,1.0,ナイト,入会費無料,6000.0,4.714285714285714,6.0,7.0,1.0,1.0,2018-09-30 00:00:00
201809,HD099859,4,3.0,XXXXX,M,2018-01-01,2018-10-31,9.0,1.0,ナイト,通常,6000.0,4.142857142857143,4.0,6.0,3.0,1.0,2018-09-30 00:00:00
201809,HD292217,2,4.0,XXXXX,M,2018-01-01,2018-10-31,9.0,1.0,ナイト,通常,6000.0,2.7142857142857144,2.0,5.0,1.0,0.0,2018-09-30 00:00:00
201809,HD293656,4,2.0,XXX,M,2018-04-12,2018-10-31,6.0,1.0,オールタイム,入会費無料,10500.0,5.0,4.0,9.0,2.0,1.0,2018-09-30 00:00:00
201809,HD451225,3,4.0,XXX,F,2018-07-05,2018-10-31,3.0,1.0,ナイト,通常,6000.0,5.0,4.0,9.0,3.0,1.0,2018-09-30 00:00:00
201809,HD672719,2,4.0,XXXXX,M,2017-03-01,2018-10-31,19.0,1.0,デイタイム,通常,7500.0,3.2857142857142856,3.0,5.0,2.0,1.0,2018-09-30 00:00:00
201809,HD717249,1,3.0,XXX,F,2018-04-14,2018-10-31,6.0,1.0,オールタイム,入会費無料,10500.0,4.714285714285714,5.0,10.0,1.0,0.0,2018-09-30 00:00:00
201809,HD766838,4,3.0,XXXXX,F,2017-12-01,2018-10-31,10.0,1.0,オールタイム,入会費無料,10500.0,4.142857142857143,4.0,8.0,1.0,1.0,2018-09-30 00:00:00
201809,HD864513,5,6.0,XXX,M,2018-08-03,2018-10-31,2.0,1.0,デイタイム,通常,7500.0,5.0,5.0,6.0,4.0,0.0,2018-09-30 00:00:00
201809,HD874104,3,3.0,XXXXX,F,2018-04-14,2018-10-31,6.0,1.0,ナイト,入会費無料,6000.0,4.142857142857143,4.0,7.0,3.0,1.0,2018-09-30 00:00:00
201809,HD885693,3,13.0,XXXXXX,M,2018-08-10,2018-10-31,2.0,1.0,ナイト,通常,6000.0,7.0,5.0,13.0,3.0,0.0,2018-09-30 00:00:00
201809,HI049184,2,2.0,XXXXX,M,2018-04-15,2018-10-31,6.0,1.0,ナイト,入会費無料,6000.0,4.142857142857143,3.0,8.0,1.0,0.0,2018-09-30 00:00:00
201809,HI155130,6,9.0,XXXX,F,2018-08-12,2018-10-31,2.0,1.0,オールタイム,通常,10500.0,6.333333333333332,6.0,9.0,4.0,1.0,2018-09-30 00:00:00
201809,HI260363,1,3.0,XXX,F,2018-05-10,2018-10-31,5.0,1.0,オールタイム,入会費半額,10500.0,3.8333333333333335,2.5,9.0,1.0,0.0,2018-09-30 00:00:00
201809,HI340865,1,4.0,XXXXX,M,2018-05-06,2018-10-31,5.0,1.0,オールタイム,入会費半額,10500.0,4.5,4.0,10.0,1.0,0.0,2018-09-30 00:00:00
201809,HI412057,4,3.0,XXXXXX,F,2017-10-01,2018-10-31,12.0,1.0,オールタイム,通常,10500.0,2.2857142857142856,2.0,4.0,1.0,0.0,2018-09-30 00:00:00
201809,HI433894,2,2.0,XXX,M,2018-06-03,2018-10-31,4.0,1.0,ナイト,入会費半額,6000.0,3.0,2.0,7.0,2.0,0.0,2018-09-30 00:00:00
201809,HI532336,3,4.0,XXXX,F,2018-07-07,2018-10-31,3.0,1.0,オールタイム,通常,10500.0,3.75,3.5,7.0,1.0,0.0,2018-09-30 00:00:00
201809,HI586644,4,2.0,XXXXX,F,2018-06-01,2018-10-31,4.0,1.0,オールタイム,入会費半額,10500.0,3.6,3.0,8.0,1.0,0.0,2018-09-30 00:00:00
201809,HI657393,3,4.0,XXXXX,F,2018-05-11,2018-10-31,5.0,1.0,オールタイム,入会費半額,10500.0,4.833333333333333,5.0,7.0,2.0,0.0,2018-09-30 00:00:00
201809,HI846961,2,3.0,XXX,F,2017-12-01,2018-10-31,10.0,1.0,デイタイム,入会費無料,7500.0,3.7142857142857135,4.0,5.0,2.0,1.0,2018-09-30 00:00:00
201809,HI888272,4,2.0,XXXXX,F,2018-02-01,2018-10-31,8.0,1.0,デイタイム,通常,7500.0,3.7142857142857135,4.0,6.0,1.0,0.0,2018-09-30 00:00:00
201809,HI904723,6,4.0,XXXXX,F,2018-07-05,2018-10-31,3.0,1.0,デイタイム,通常,7500.0,5.25,5.0,7.0,4.0,0.0,2018-09-30 00:00:00
201809,HI987024,1,3.0,XX,F,2018-01-01,2018-10-31,9.0,1.0,オールタイム,通常,10500.0,2.571428571428572,2.0,5.0,1.0,0.0,2018-09-30 00:00:00
201809,IK057216,3,4.0,XXX,M,2018-04-11,2018-10-31,6.0,1.0,ナイト,入会費無料,6000.0,5.857142857142858,4.0,11.0,3.0,1.0,2018-09-30 00:00:00
201809,IK065131,2,4.0,XXXXX,M,2018-05-08,2018-10-31,5.0,1.0,ナイト,入会費半額,6000.0,4.666666666666667,4.0,9.0,1.0,1.0,2018-09-30 00:00:00
201809,IK090562,2,4.0,XXXXX,M,2018-05-14,2018-10-31,5.0,1.0,オールタイム,入会費半額,10500.0,4.333333333333333,3.5,9.0,2.0,0.0,2018-09-30 00:00:00
