usemonth,customer_id,count_pred,count_0,count_1,count_2,count_3,count_4,count_5,start_date,now_date,period
201901,HD537011,6,4.0,9.0,4.0,8.0,6.0,9.0,2017-11-01,2019-01-01,14
201901,HD537465,4,6.0,4.0,4.0,5.0,5.0,6.0,2015-11-01,2019-01-01,38
201901,HD544369,2,3.0,3.0,4.0,5.0,7.0,3.0,2016-08-01,2019-01-01,29
201901,HD550869,2,4.0,4.0,3.0,4.0,3.0,6.0,2017-07-01,2019-01-01,18
201901,HD552859,7,4.0,4.0,7.0,7.0,5.0,4.0,2017-05-01,2019-01-01,20
201901,HD555581,8,9.0,9.0,8.0,8.0,9.0,8.0,2018-06-03,2019-01-01,6
201901,HD557689,7,8.0,3.0,8.0,5.0,5.0,7.0,2017-01-01,2019-01-01,24
201901,HD559223,3,8.0,7.0,5.0,5.0,6.0,6.0,2017-03-01,2019-01-01,22
201901,HD561131,3,4.0,3.0,3.0,6.0,5.0,3.0,2015-09-01,2019-01-01,40
201901,HD561717,7,6.0,6.0,5.0,4.0,4.0,6.0,2017-06-01,2019-01-01,19
201901,HD565805,2,3.0,2.0,3.0,2.0,4.0,7.0,2018-06-01,2019-01-01,7
201901,HD571515,4,3.0,2.0,2.0,5.0,5.0,7.0,2018-04-15,2019-01-01,8
201901,HD572934,6,4.0,3.0,6.0,3.0,7.0,9.0,2016-03-01,2019-01-01,34
201901,HD573624,5,4.0,7.0,6.0,1.0,5.0,3.0,2016-06-01,2019-01-01,31
201901,HD574185,4,3.0,2.0,5.0,3.0,6.0,7.0,2016-09-01,2019-01-01,28
201901,HD576900,4,4.0,5.0,4.0,6.0,2.0,5.0,2015-10-01,2019-01-01,39
201901,HD580454,7,8.0,6.0,7.0,5.0,11.0,10.0,2018-04-05,2019-01-01,8
201901,HD581148,5,4.0,5.0,6.0,4.0,4.0,4.0,2015-11-01,2019-01-01,38
201901,HD587331,2,6.0,4.0,9.0,9.0,8.0,7.0,2017-12-01,2019-01-01,13
201901,HD595882,7,3.0,3.0,5.0,8.0,9.0,8.0,2018-01-01,2019-01-01,12
201901,HD600586,4,9.0,7.0,5.0,8.0,9.0,5.0,2018-02-01,2019-01-01,11
201901,HD611284,5,3.0,4.0,3.0,4.0,2.0,4.0,2016-01-01,2019-01-01,36
201901,HD618344,6,6.0,6.0,4.0,7.0,6.0,6.0,2017-08-01,2019-01-01,17
201901,HD619719,4,4.0,4.0,4.0,2.0,4.0,7.0,2016-08-01,2019-01-01,29
201901,HD620437,2,4.0,7.0,6.0,7.0,8.0,7.0,2016-11-01,2019-01-01,26
201901,HD623640,6,5.0,6.0,6.0,4.0,8.0,8.0,2017-11-01,2019-01-01,14
201901,HD624279,4,4.0,7.0,4.0,7.0,5.0,5.0,2016-11-01,2019-01-01,26
201901,HD625027,4,4.0,5.0,5.0,5.0,4.0,5.0,2015-07-01,2019-01-01,42
201901,HD625038,4,3.0,4.0,4.0,3.0,5.0,7.0,2016-09-01,2019-01-01,28
201901,HD625291,2,4.0,3.0,3.0,5.0,5.0,6.0,2018-06-01,2019-01-01,7
201901,HD634356,6,10.0,6.0,6.0,6.0,6.0,8.0,2018-03-01,2019-01-01,10
201901,HD634523,3,3.0,1.0,1.0,1.0,5.0,6.0,2018-04-13,2019-01-01,8
201901,HD640143,6,7.0,7.0,9.0,7.0,6.0,8.0,2017-12-01,2019-01-01,13
201901,HD642174,6,6.0,6.0,5.0,4.0,4.0,5.0,2017-02-01,2019-01-01,23
201901,HD647688,5,6.0,1.0,3.0,5.0,6.0,7.0,2016-07-01,2019-01-01,30
201901,HD651604,5,7.0,9.0,8.0,7.0,8.0,10.0,2018-03-01,2019-01-01,10
201901,HD653952,1,3.0,5.0,5.0,4.0,4.0,2.0,2018-01-01,2019-01-01,12
201901,HD660433,5,1.0,2.0,4.0,4.0,5.0,4.0,2016-09-01,2019-01-01,28
201901,HD661448,2,6.0,3.0,4.0,6.0,4.0,4.0,2015-05-01,2019-01-01,44
201901,HD666225,7,8.0,5.0,9.0,6.0,4.0,7.0,2016-12-01,2019-01-01,25
201901,HD666936,6,2.0,7.0,8.0,6.0,5.0,8.0,2017-11-01,2019-01-01,14
201901,HD671982,5,7.0,6.0,3.0,5.0,5.0,4.0,2016-05-01,2019-01-01,32
201901,HD673900,3,5.0,9.0,6.0,2.0,5.0,9.0,2017-08-01,2019-01-01,17
201901,HD678019,1,3.0,5.0,2.0,4.0,4.0,8.0,2018-06-02,2019-01-01,6
201901,HD685879,7,5.0,7.0,9.0,7.0,9.0,7.0,2018-02-01,2019-01-01,11
201901,HD691471,5,4.0,7.0,8.0,6.0,5.0,5.0,2017-10-01,2019-01-01,15
201901,HD691675,4,8.0,7.0,6.0,6.0,6.0,7.0,2017-09-01,2019-01-01,16
201901,HD692017,2,2.0,7.0,5.0,5.0,3.0,4.0,2016-10-01,2019-01-01,27
201901,HD693175,8,7.0,9.0,9.0,7.0,8.0,12.0,2018-07-10,2019-01-01,5
201901,HD693609,4,4.0,8.0,4.0,7.0,8.0,6.0,2017-09-01,2019-01-01,16
201901,HD699115,3,4.0,4.0,5.0,4.0,6.0,4.0,2017-04-01,2019-01-01,21
201901,HD703830,5,7.0,8.0,6.0,8.0,6.0,4.0,2016-11-01,2019-01-01,26
201901,HD707231,5,6.0,6.0,6.0,5.0,8.0,7.0,2017-08-01,2019-01-01,17
201901,HD707253,7,5.0,6.0,5.0,9.0,6.0,8.0,2018-05-06,2019-01-01,7
201901,HD708558,3,4.0,7.0,5.0,4.0,4.0,3.0,2015-10-01,2019-01-01,39
201901,HD712372,5,4.0,6.0,5.0,6.0,7.0,7.0,2017-09-01,2019-01-01,16
201901,HD715012,6,10.0,3.0,5.0,8.0,7.0,8.0,2018-02-01,2019-01-01,11
201901,HD719737,6,5.0,6.0,6.0,5.0,6.0,6.0,2017-01-01,2019-01-01,24
201901,HD721014,4,7.0,4.0,4.0,7.0,5.0,4.0,2016-04-01,2019-01-01,33
201901,HD722558,5,6.0,7.0,8.0,9.0,5.0,7.0,2017-10-01,2019-01-01,15
201901,HD722956,6,6.0,7.0,5.0,2.0,5.0,8.0,2017-03-01,2019-01-01,22
201901,HD724425,9,6.0,8.0,7.0,5.0,8.0,8.0,2018-06-04,2019-01-01,6
201901,HD725527,1,7.0,4.0,3.0,3.0,3.0,5.0,2017-10-01,2019-01-01,15
201901,HD727444,5,4.0,7.0,9.0,4.0,7.0,4.0,2017-06-01,2019-01-01,19
201901,HD727632,6,6.0,5.0,6.0,7.0,4.0,7.0,2017-10-01,2019-01-01,15
201901,HD730447,5,6.0,6.0,8.0,4.0,3.0,4.0,2017-06-01,2019-01-01,19
201901,HD733934,3,6.0,7.0,3.0,3.0,4.0,5.0,2015-08-01,2019-01-01,41
201901,HD734129,5,5.0,8.0,8.0,7.0,8.0,10.0,2017-07-01,2019-01-01,18
201901,HD734247,5,8.0,8.0,6.0,7.0,6.0,9.0,2018-07-09,2019-01-01,5
201901,HD734433,4,3.0,2.0,5.0,4.0,4.0,6.0,2016-01-01,2019-01-01,36
201901,HD736119,7,7.0,7.0,4.0,5.0,7.0,9.0,2018-05-10,2019-01-01,7
201901,HD738121,5,11.0,7.0,8.0,8.0,9.0,7.0,2018-06-09,2019-01-01,6
201901,HD739338,4,9.0,5.0,7.0,7.0,7.0,7.0,2018-01-01,2019-01-01,12
201901,HD742096,8,6.0,6.0,3.0,5.0,4.0,5.0,2017-02-01,2019-01-01,23
201901,HD743252,8,5.0,3.0,6.0,9.0,5.0,3.0,2017-05-01,2019-01-01,20
201901,HD744684,6,5.0,7.0,4.0,7.0,5.0,4.0,2017-04-01,2019-01-01,21
201901,HD745359,7,8.0,7.0,9.0,10.0,8.0,7.0,2018-03-01,2019-01-01,10
201901,HD747321,3,4.0,4.0,7.0,4.0,6.0,6.0,2018-05-09,2019-01-01,7
201901,HD749546,6,7.0,5.0,7.0,5.0,5.0,4.0,2017-01-01,2019-01-01,24
201901,HD753835,7,6.0,6.0,7.0,6.0,5.0,7.0,2017-04-01,2019-01-01,21
201901,HD759692,6,5.0,8.0,8.0,8.0,8.0,5.0,2017-10-01,2019-01-01,15
201901,HD760983,6,6.0,7.0,6.0,5.0,8.0,5.0,2017-01-01,2019-01-01,24
201901,HD762188,4,6.0,2.0,4.0,2.0,3.0,6.0,2015-10-01,2019-01-01,39
201901,HD762655,2,3.0,6.0,5.0,3.0,5.0,4.0,2018-06-08,2019-01-01,6
201901,HD765436,5,6.0,5.0,6.0,9.0,7.0,7.0,2017-11-01,2019-01-01,14
201901,HD765554,7,8.0,3.0,5.0,8.0,8.0,9.0,2018-01-01,2019-01-01,12
201901,HD767334,2,5.0,5.0,6.0,4.0,4.0,6.0,2016-10-01,2019-01-01,27
201901,HD767925,3,7.0,3.0,2.0,8.0,4.0,4.0,2015-11-01,2019-01-01,38
201901,HD769845,6,3.0,4.0,5.0,4.0,5.0,5.0,2016-02-01,2019-01-01,35
201901,HD771279,7,5.0,4.0,4.0,7.0,3.0,7.0,2017-01-01,2019-01-01,24
201901,HD775663,5,6.0,3.0,4.0,7.0,5.0,7.0,2015-09-01,2019-01-01,40
201901,HD777083,3,4.0,5.0,4.0,6.0,5.0,6.0,2016-05-01,2019-01-01,32
201901,HD782984,7,5.0,7.0,2.0,5.0,4.0,7.0,2015-05-01,2019-01-01,44
201901,HD788375,7,4.0,3.0,4.0,3.0,7.0,6.0,2017-02-01,2019-01-01,23
201901,HD792156,5,6.0,5.0,2.0,5.0,5.0,4.0,2015-05-01,2019-01-01,44
201901,HD793729,6,6.0,6.0,7.0,8.0,8.0,9.0,2018-01-01,2019-01-01,12
201901,HD799859,6,4.0,5.0,5.0,6.0,4.0,2.0,2017-02-01,2019-01-01,23
201901,HD801821,9,6.0,6.0,4.0,8.0,7.0,6.0,2018-01-01,2019-01-01,12
201901,HD802058,5,6.0,6.0,5.0,5.0,6.0,6.0,2017-09-01,2019-01-01,16
201901,HD802475,1,5.0,3.0,4.0,4.0,5.0,7.0,2016-09-01,2019-01-01,28
201901,HD805503,5,7.0,7.0,7.0,7.0,5.0,8.0,2018-05-01,2019-01-01,8
201901,HD809345,8,3.0,7.0,6.0,4.0,9.0,9.0,2017-08-01,2019-01-01,17
201901,HD810948,4,3.0,4.0,5.0,2.0,3.0,4.0,2015-11-01,2019-01-01,38
201901,HD812799,4,5.0,5.0,5.0,7.0,6.0,6.0,2017-06-01,2019-01-01,19
201901,HD814444,8,6.0,7.0,9.0,6.0,6.0,10.0,2018-04-04,2019-01-01,8
201901,HD819739,5,3.0,2.0,3.0,6.0,3.0,2.0,2017-07-01,2019-01-01,18
201901,HD821664,2,3.0,1.0,5.0,5.0,8.0,9.0,2018-07-08,2019-01-01,5
201901,HD822984,3,2.0,4.0,4.0,6.0,5.0,2.0,2017-11-01,2019-01-01,14
201901,HD824079,1,1.0,4.0,2.0,4.0,3.0,5.0,2018-01-01,2019-01-01,12
201901,HD826767,8,5.0,4.0,4.0,4.0,5.0,4.0,2017-02-01,2019-01-01,23
201901,HD831023,5,7.0,2.0,5.0,6.0,5.0,7.0,2017-02-01,2019-01-01,23
201901,HD834387,7,5.0,4.0,7.0,5.0,8.0,8.0,2017-08-01,2019-01-01,17
201901,HD837482,9,6.0,6.0,6.0,7.0,9.0,6.0,2018-01-01,2019-01-01,12
201901,HD841739,2,2.0,3.0,3.0,7.0,5.0,8.0,2018-06-06,2019-01-01,6
201901,HD842881,6,8.0,5.0,6.0,5.0,5.0,5.0,2017-04-01,2019-01-01,21
201901,HD845119,7,3.0,4.0,8.0,3.0,7.0,6.0,2016-10-01,2019-01-01,27
201901,HD845666,3,3.0,5.0,4.0,6.0,3.0,7.0,2015-10-01,2019-01-01,39
201901,HD845983,4,3.0,10.0,6.0,3.0,4.0,7.0,2016-11-01,2019-01-01,26
201901,HD847713,4,6.0,5.0,5.0,7.0,3.0,4.0,2015-12-01,2019-01-01,37
201901,HD848426,6,7.0,6.0,7.0,7.0,7.0,9.0,2017-12-01,2019-01-01,13
201901,HD849426,5,7.0,7.0,5.0,5.0,9.0,8.0,2017-08-01,2019-01-01,17
201901,HD852520,3,7.0,6.0,7.0,4.0,10.0,5.0,2017-08-01,2019-01-01,17
201901,HD853800,2,5.0,2.0,4.0,2.0,4.0,3.0,2017-02-01,2019-01-01,23
201901,HD858116,6,5.0,3.0,4.0,6.0,8.0,3.0,2016-09-01,2019-01-01,28
201901,HD862235,4,3.0,1.0,4.0,6.0,6.0,4.0,2015-08-01,2019-01-01,41
201901,HD862369,4,5.0,8.0,3.0,6.0,1.0,6.0,2015-09-01,2019-01-01,40
201901,HD862903,4,3.0,3.0,6.0,4.0,5.0,4.0,2015-12-01,2019-01-01,37
201901,HD864300,4,4.0,4.0,3.0,7.0,5.0,5.0,2016-05-01,2019-01-01,32
201901,HD867363,3,7.0,6.0,7.0,5.0,5.0,9.0,2016-12-01,2019-01-01,25
201901,HD867526,4,4.0,2.0,5.0,3.0,4.0,7.0,2015-09-01,2019-01-01,40
201901,HD872512,5,8.0,7.0,7.0,7.0,7.0,5.0,2018-07-03,2019-01-01,5
201901,HD875558,6,7.0,6.0,7.0,6.0,4.0,5.0,2016-11-01,2019-01-01,26
201901,HD877359,3,2.0,2.0,6.0,2.0,3.0,5.0,2017-04-01,2019-01-01,21
201901,HD888412,3,5.0,9.0,6.0,8.0,7.0,8.0,2017-09-01,2019-01-01,16
201901,HD893022,7,7.0,8.0,7.0,10.0,8.0,8.0,2018-02-01,2019-01-01,11
201901,HD893931,9,8.0,5.0,8.0,6.0,8.0,3.0,2017-05-01,2019-01-01,20
201901,HD894637,5,6.0,4.0,5.0,5.0,3.0,7.0,2015-11-01,2019-01-01,38
201901,HD896542,6,4.0,4.0,6.0,5.0,5.0,9.0,2016-07-01,2019-01-01,30
201901,HD901734,5,7.0,3.0,8.0,3.0,5.0,9.0,2017-12-01,2019-01-01,13
201901,HD903528,9,6.0,5.0,7.0,8.0,8.0,5.0,2018-01-01,2019-01-01,12
201901,HD907996,7,7.0,5.0,5.0,5.0,5.0,5.0,2017-02-01,2019-01-01,23
201901,HD914078,3,4.0,4.0,6.0,6.0,5.0,6.0,2015-09-01,2019-01-01,40
201901,HD920211,7,7.0,7.0,6.0,7.0,6.0,7.0,2017-05-01,2019-01-01,20
201901,HD921002,4,6.0,5.0,2.0,4.0,5.0,5.0,2016-04-01,2019-01-01,33
201901,HD925731,4,6.0,5.0,5.0,3.0,6.0,5.0,2017-07-01,2019-01-01,18
201901,HD935075,3,1.0,6.0,6.0,2.0,7.0,3.0,2016-06-01,2019-01-01,31
201901,HD957073,4,5.0,4.0,7.0,7.0,4.0,6.0,2017-04-01,2019-01-01,21
201901,HD957429,5,10.0,7.0,5.0,6.0,4.0,8.0,2017-05-01,2019-01-01,20
201901,HD959899,5,5.0,5.0,6.0,6.0,6.0,7.0,2016-11-01,2019-01-01,26
201901,HD961587,4,4.0,4.0,4.0,4.0,3.0,3.0,2016-07-01,2019-01-01,30
201901,HD973885,2,6.0,6.0,5.0,3.0,7.0,5.0,2015-12-01,2019-01-01,37
201901,HD981245,8,8.0,10.0,6.0,7.0,8.0,11.0,2018-07-08,2019-01-01,5
201901,HD981950,3,4.0,6.0,8.0,6.0,2.0,4.0,2015-09-01,2019-01-01,40
201901,HD982676,2,4.0,2.0,3.0,6.0,7.0,4.0,2016-06-01,2019-01-01,31
201901,HD982934,4,2.0,5.0,5.0,6.0,6.0,6.0,2016-11-01,2019-01-01,26
201901,HD984626,3,4.0,7.0,4.0,9.0,3.0,6.0,2016-04-01,2019-01-01,33
201901,HD984838,3,3.0,3.0,5.0,4.0,6.0,2.0,2016-12-01,2019-01-01,25
201901,HD988129,7,6.0,7.0,6.0,4.0,7.0,6.0,2017-10-01,2019-01-01,15
201901,HD995428,5,3.0,4.0,8.0,2.0,3.0,1.0,2015-10-01,2019-01-01,39
201901,HI001877,6,6.0,7.0,7.0,6.0,7.0,10.0,2018-01-01,2019-01-01,12
201901,HI003514,6,3.0,3.0,5.0,4.0,6.0,6.0,2015-09-01,2019-01-01,40
201901,HI013029,6,9.0,9.0,6.0,8.0,7.0,9.0,2018-05-10,2019-01-01,7
201901,HI013994,1,3.0,5.0,4.0,4.0,4.0,3.0,2016-02-01,2019-01-01,35
201901,HI014891,3,6.0,6.0,6.0,8.0,7.0,4.0,2017-08-01,2019-01-01,17
201901,HI015767,3,6.0,5.0,3.0,4.0,2.0,7.0,2015-12-01,2019-01-01,37
201901,HI020478,9,8.0,5.0,4.0,7.0,6.0,7.0,2017-12-01,2019-01-01,13
201901,HI024535,7,6.0,6.0,6.0,6.0,7.0,7.0,2018-02-01,2019-01-01,11
201901,HI027437,5,4.0,7.0,7.0,4.0,10.0,8.0,2017-12-01,2019-01-01,13
201901,HI047229,4,3.0,5.0,3.0,4.0,9.0,4.0,2016-07-01,2019-01-01,30
201901,HI048967,7,6.0,8.0,2.0,6.0,8.0,3.0,2016-06-01,2019-01-01,31
201901,HI050493,6,6.0,6.0,5.0,3.0,5.0,5.0,2016-01-01,2019-01-01,36
201901,HI056567,5,1.0,4.0,4.0,6.0,6.0,1.0,2017-01-01,2019-01-01,24
201901,HI058807,9,8.0,8.0,6.0,5.0,9.0,10.0,2018-05-02,2019-01-01,7
201901,HI059355,3,2.0,3.0,2.0,5.0,2.0,6.0,2018-01-01,2019-01-01,12
201901,HI066401,2,5.0,4.0,8.0,5.0,4.0,7.0,2016-09-01,2019-01-01,28
201901,HI067846,7,8.0,10.0,6.0,11.0,7.0,11.0,2018-07-08,2019-01-01,5
201901,HI069935,7,7.0,5.0,6.0,8.0,3.0,7.0,2017-03-01,2019-01-01,22
201901,HI072340,3,8.0,4.0,6.0,9.0,4.0,4.0,2015-08-01,2019-01-01,41
201901,HI084482,6,8.0,2.0,3.0,6.0,8.0,5.0,2017-06-01,2019-01-01,19
201901,HI086872,7,5.0,5.0,7.0,3.0,5.0,4.0,2015-12-01,2019-01-01,37
201901,HI088281,7,5.0,8.0,5.0,8.0,6.0,7.0,2017-11-01,2019-01-01,14
201901,HI088451,6,5.0,3.0,6.0,5.0,5.0,6.0,2017-05-01,2019-01-01,20
201901,HI092194,3,7.0,5.0,3.0,6.0,3.0,5.0,2015-07-01,2019-01-01,42
201901,HI098767,4,4.0,5.0,6.0,3.0,2.0,5.0,2015-12-01,2019-01-01,37
201901,HI099779,5,4.0,6.0,9.0,7.0,7.0,9.0,2018-06-04,2019-01-01,6
201901,HI101829,6,9.0,4.0,6.0,6.0,5.0,3.0,2017-06-01,2019-01-01,19
201901,HI103175,5,6.0,7.0,8.0,8.0,7.0,8.0,2018-05-15,2019-01-01,7
201901,HI106422,4,4.0,7.0,5.0,7.0,3.0,2.0,2016-12-01,2019-01-01,25
201901,HI107999,7,7.0,6.0,3.0,7.0,4.0,10.0,2017-11-01,2019-01-01,14
201901,HI109765,4,6.0,5.0,3.0,5.0,4.0,6.0,2017-01-01,2019-01-01,24
201901,HI113055,5,5.0,6.0,4.0,8.0,3.0,4.0,2017-01-01,2019-01-01,24
201901,HI118782,5,4.0,10.0,7.0,10.0,9.0,9.0,2018-07-05,2019-01-01,5
201901,HI121657,2,3.0,4.0,6.0,5.0,6.0,7.0,2018-02-01,2019-01-01,11
201901,HI128243,4,3.0,4.0,4.0,5.0,5.0,3.0,2016-01-01,2019-01-01,36
201901,HI128344,4,7.0,6.0,4.0,6.0,3.0,7.0,2016-09-01,2019-01-01,28
201901,HI140097,3,1.0,1.0,5.0,4.0,5.0,6.0,2018-04-07,2019-01-01,8
201901,HI140455,1,8.0,5.0,5.0,6.0,6.0,5.0,2016-01-01,2019-01-01,36
201901,HI142283,4,8.0,9.0,6.0,5.0,6.0,7.0,2017-05-01,2019-01-01,20
201901,HI142296,4,5.0,3.0,7.0,5.0,6.0,6.0,2016-06-01,2019-01-01,31
201901,HI142388,6,7.0,4.0,4.0,1.0,5.0,5.0,2016-05-01,2019-01-01,32
201901,HI145167,4,5.0,4.0,7.0,10.0,4.0,5.0,2017-06-01,2019-01-01,19
201901,HI146430,4,6.0,5.0,1.0,5.0,8.0,3.0,2015-06-01,2019-01-01,43
201901,HI150416,4,6.0,6.0,3.0,6.0,6.0,7.0,2016-04-01,2019-01-01,33
201901,HI150906,5,4.0,6.0,6.0,5.0,2.0,6.0,2016-10-01,2019-01-01,27
201901,HI151205,6,7.0,5.0,8.0,4.0,4.0,2.0,2016-12-01,2019-01-01,25
201901,HI151334,5,6.0,7.0,7.0,9.0,8.0,7.0,2017-08-01,2019-01-01,17
201901,HI151922,7,4.0,5.0,8.0,6.0,7.0,6.0,2017-01-01,2019-01-01,24
201901,HI153809,4,8.0,3.0,7.0,2.0,5.0,2.0,2016-03-01,2019-01-01,34
201901,HI154843,10,6.0,8.0,8.0,6.0,9.0,6.0,2018-06-05,2019-01-01,6
201901,HI155985,5,4.0,6.0,5.0,5.0,5.0,4.0,2016-10-01,2019-01-01,27
201901,HI158085,6,7.0,5.0,4.0,7.0,9.0,8.0,2017-04-01,2019-01-01,21
201901,HI161247,1,6.0,5.0,5.0,4.0,4.0,6.0,2016-12-01,2019-01-01,25
201901,HI162012,3,4.0,4.0,2.0,3.0,5.0,5.0,2016-06-01,2019-01-01,31
201901,HI162853,5,4.0,3.0,4.0,5.0,4.0,6.0,2016-07-01,2019-01-01,30
201901,HI169357,6,5.0,3.0,6.0,5.0,7.0,6.0,2017-04-01,2019-01-01,21
201901,HI173027,4,5.0,8.0,3.0,4.0,3.0,4.0,2016-04-01,2019-01-01,33
201901,HI174281,4,7.0,6.0,4.0,8.0,7.0,8.0,2018-02-01,2019-01-01,11
201901,HI181798,6,4.0,6.0,8.0,5.0,6.0,5.0,2016-04-01,2019-01-01,33
201901,HI183239,6,8.0,7.0,4.0,7.0,3.0,2.0,2017-08-01,2019-01-01,17
201901,HI183246,2,6.0,5.0,1.0,2.0,8.0,6.0,2015-10-01,2019-01-01,39
201901,HI184156,5,8.0,9.0,10.0,9.0,7.0,10.0,2018-03-01,2019-01-01,10
201901,HI184733,6,6.0,4.0,5.0,4.0,4.0,4.0,2015-08-01,2019-01-01,41
201901,HI188968,5,5.0,6.0,5.0,6.0,4.0,8.0,2016-05-01,2019-01-01,32
201901,HI196175,5,6.0,4.0,5.0,4.0,3.0,6.0,2015-11-01,2019-01-01,38
201901,HI201295,4,8.0,7.0,7.0,8.0,9.0,9.0,2017-12-01,2019-01-01,13
201901,HI201910,5,7.0,4.0,4.0,3.0,6.0,5.0,2015-10-01,2019-01-01,39
201901,HI205526,5,7.0,8.0,6.0,9.0,10.0,7.0,2018-06-12,2019-01-01,6
201901,HI207536,5,2.0,5.0,9.0,7.0,3.0,5.0,2015-11-01,2019-01-01,38
201901,HI207778,7,9.0,8.0,8.0,8.0,7.0,10.0,2018-07-05,2019-01-01,5
201901,HI207932,5,2.0,1.0,7.0,6.0,4.0,6.0,2016-03-01,2019-01-01,34
201901,HI213334,5,3.0,4.0,5.0,8.0,5.0,3.0,2017-06-01,2019-01-01,19
201901,HI216184,5,3.0,7.0,4.0,3.0,4.0,4.0,2015-06-01,2019-01-01,43
201901,HI216412,4,6.0,1.0,3.0,5.0,4.0,5.0,2016-08-01,2019-01-01,29
201901,HI218595,10,10.0,8.0,8.0,11.0,10.0,9.0,2018-06-10,2019-01-01,6
201901,HI227285,3,5.0,7.0,6.0,3.0,6.0,6.0,2016-06-01,2019-01-01,31
201901,HI228454,4,2.0,7.0,3.0,5.0,5.0,8.0,2015-06-01,2019-01-01,43
201901,HI229277,8,5.0,5.0,3.0,3.0,7.0,5.0,2016-08-01,2019-01-01,29
201901,HI233749,6,2.0,4.0,3.0,5.0,5.0,6.0,2016-08-01,2019-01-01,29
201901,HI237883,7,6.0,6.0,7.0,9.0,6.0,6.0,2018-01-01,2019-01-01,12
201901,HI238760,5,6.0,3.0,3.0,6.0,4.0,4.0,2017-04-01,2019-01-01,21
201901,HI244067,3,2.0,6.0,5.0,3.0,4.0,5.0,2016-01-01,2019-01-01,36
201901,HI245631,1,6.0,5.0,6.0,4.0,8.0,4.0,2016-08-01,2019-01-01,29
201901,HI245995,6,2.0,6.0,6.0,5.0,6.0,10.0,2016-03-01,2019-01-01,34
201901,HI246799,4,4.0,5.0,5.0,6.0,6.0,6.0,2016-08-01,2019-01-01,29
201901,HI246920,5,8.0,6.0,6.0,4.0,6.0,5.0,2017-01-01,2019-01-01,24
201901,HI247770,10,4.0,7.0,7.0,5.0,10.0,7.0,2017-12-01,2019-01-01,13
201901,HI253328,6,6.0,7.0,5.0,6.0,6.0,4.0,2017-04-01,2019-01-01,21
201901,HI263548,5,5.0,5.0,5.0,5.0,6.0,3.0,2017-02-01,2019-01-01,23
201901,HI263602,7,3.0,5.0,9.0,8.0,5.0,6.0,2017-10-01,2019-01-01,15
201901,HI265189,6,3.0,4.0,3.0,4.0,6.0,5.0,2016-07-01,2019-01-01,30
201901,HI270880,4,2.0,3.0,3.0,6.0,1.0,3.0,2015-09-01,2019-01-01,40
201901,HI271061,3,1.0,3.0,3.0,3.0,3.0,9.0,2018-06-03,2019-01-01,6
201901,HI272887,7,6.0,3.0,5.0,5.0,8.0,7.0,2016-08-01,2019-01-01,29
201901,HI273985,2,2.0,5.0,5.0,7.0,5.0,7.0,2017-11-01,2019-01-01,14
201901,HI275161,7,6.0,5.0,4.0,4.0,6.0,5.0,2016-12-01,2019-01-01,25
201901,HI288209,5,4.0,3.0,4.0,3.0,4.0,3.0,2016-02-01,2019-01-01,35
201901,HI292442,8,9.0,7.0,7.0,9.0,9.0,7.0,2018-02-01,2019-01-01,11
201901,HI292858,6,5.0,3.0,7.0,7.0,6.0,6.0,2017-09-01,2019-01-01,16
201901,HI297129,6,5.0,5.0,4.0,5.0,8.0,6.0,2017-01-01,2019-01-01,24
201901,HI298989,9,7.0,6.0,10.0,10.0,8.0,10.0,2018-07-12,2019-01-01,5
201901,HI302801,2,6.0,4.0,2.0,1.0,4.0,3.0,2018-04-05,2019-01-01,8
201901,HI305974,7,4.0,4.0,5.0,5.0,7.0,4.0,2016-09-01,2019-01-01,28
201901,HI311281,9,7.0,9.0,9.0,10.0,7.0,6.0,2018-01-01,2019-01-01,12
201901,HI312309,5,10.0,7.0,10.0,9.0,10.0,7.0,2018-06-15,2019-01-01,6
201901,HI314268,3,3.0,2.0,9.0,6.0,6.0,9.0,2018-07-09,2019-01-01,5
201901,HI321252,7,5.0,7.0,7.0,6.0,6.0,5.0,2017-10-01,2019-01-01,15
201901,HI322689,5,4.0,7.0,7.0,8.0,5.0,7.0,2017-03-01,2019-01-01,22
201901,HI323901,4,5.0,3.0,3.0,5.0,7.0,5.0,2015-07-01,2019-01-01,42
201901,HI324110,1,4.0,4.0,3.0,3.0,3.0,4.0,2015-06-01,2019-01-01,43
201901,HI324381,6,5.0,6.0,4.0,3.0,6.0,8.0,2016-08-01,2019-01-01,29
201901,HI324666,4,2.0,4.0,3.0,6.0,5.0,2.0,2015-05-01,2019-01-01,44
201901,HI328204,6,7.0,3.0,3.0,8.0,4.0,7.0,2015-07-01,2019-01-01,42
201901,HI331377,8,7.0,9.0,9.0,7.0,8.0,8.0,2018-04-11,2019-01-01,8
201901,HI337186,4,5.0,5.0,3.0,6.0,6.0,3.0,2015-11-01,2019-01-01,38
201901,HI337854,4,4.0,8.0,5.0,5.0,9.0,4.0,2017-06-01,2019-01-01,19
201901,HI338198,6,6.0,6.0,4.0,8.0,5.0,5.0,2017-01-01,2019-01-01,24
201901,HI338427,4,8.0,5.0,9.0,5.0,9.0,6.0,2017-12-01,2019-01-01,13
201901,HI339146,5,3.0,2.0,4.0,2.0,6.0,4.0,2015-05-01,2019-01-01,44
201901,HI342075,3,2.0,5.0,9.0,6.0,8.0,6.0,2015-11-01,2019-01-01,38
